,customer,campaign,result
11759,2033,87,0
11760,1969,50,0
11761,221,70,0
11762,1751,63,0
11763,952,47,0
11764,1732,40,0
11765,1849,24,0
11766,61,30,0
11767,238,31,0
11768,1562,48,0
11769,801,80,0
11770,1489,26,1
11771,569,42,0
11772,1252,62,1
11773,1212,24,0
11774,370,9,0
11775,41,0,0
11776,822,42,0
11777,1633,43,0
11778,225,84,0
11779,1704,47,0
11780,1732,60,0
11781,1558,7,0
11782,549,2,0
11783,1732,92,0
11784,257,63,0
11785,1743,88,0
11786,669,89,1
11787,373,83,0
11788,54,22,0
11789,1154,42,0
11790,2232,45,0
11791,944,28,1
11792,603,31,1
11793,1345,50,1
11794,2075,85,0
11795,518,96,0
11796,1305,17,0
11797,170,77,0
11798,533,42,0
11799,1896,16,1
11800,860,22,0
11801,66,12,0
11802,761,52,0
11803,554,55,0
11804,1947,96,1
11805,1416,30,1
11806,563,84,0
11807,554,34,0
11808,1162,39,0
11809,573,2,0
11810,1304,64,0
11811,360,26,0
11812,2115,54,0
11813,1987,20,0
11814,1486,89,1
11815,515,98,1
11816,1850,77,0
11817,2159,69,0
11818,191,92,0
11819,267,23,0
11820,134,34,1
11821,963,87,0
11822,1991,12,1
11823,1520,80,0
11824,394,59,1
11825,771,18,1
11826,1762,84,0
11827,900,20,0
11828,149,11,0
11829,723,45,0
11830,2003,22,0
11831,1197,42,0
11832,1220,61,1
11833,1418,64,0
11834,1867,77,0
11835,769,53,0
11836,1461,90,1
11837,1281,9,1
11838,1355,0,0
11839,974,97,0
11840,1523,62,0
11841,2174,59,0
11842,426,44,0
11843,611,55,0
11844,147,90,0
11845,1457,70,0
11846,654,84,0
11847,522,71,0
11848,1927,94,0
11849,736,71,0
11850,1776,54,0
11851,372,43,0
11852,1385,43,0
11853,565,28,0
11854,2126,74,1
11855,997,4,0
11856,904,30,0
11857,1579,45,1
11858,1362,30,0
11859,2186,54,0
11860,1169,7,0
11861,215,48,0
11862,869,94,0
11863,257,92,0
11864,792,48,0
11865,471,76,1
11866,1849,58,0
11867,275,64,0
11868,1326,22,0
11869,1516,45,0
11870,448,2,1
11871,204,93,0
11872,1222,75,0
11873,1746,92,1
11874,2126,45,1
11875,744,66,0
11876,1652,48,0
11877,883,90,1
11878,1601,25,0
11879,607,28,0
11880,2005,17,0
11881,782,17,0
11882,1269,84,0
11883,1417,35,0
11884,2069,45,0
11885,1667,8,1
11886,1120,39,1
11887,1992,97,0
11888,1411,93,1
11889,1174,76,0
11890,1229,25,0
11891,1238,55,0
11892,78,50,0
11893,842,42,0
11894,1866,93,0
11895,1556,97,1
11896,1368,38,0
11897,998,23,1
11898,333,34,1
11899,24,39,0
11900,2166,25,0
11901,568,0,0
11902,1810,16,0
11903,2219,51,1
11904,1962,11,1
11905,1308,14,0
11906,282,16,1
11907,2008,77,1
11908,312,13,0
11909,116,81,0
11910,301,26,1
11911,1972,58,1
11912,2159,19,1
11913,1464,23,0
11914,1304,98,1
11915,851,10,1
11916,1741,9,0
11917,454,22,0
11918,1362,5,0
11919,875,47,0
11920,2218,63,0
11921,1420,17,0
11922,1461,4,0
11923,1106,94,0
11924,2174,58,0
11925,841,66,1
11926,365,58,0
11927,1440,66,1
11928,1831,62,1
11929,1630,89,0
11930,1232,54,0
11931,778,94,1
11932,1408,81,0
11933,41,38,0
11934,930,89,0
11935,26,17,0
11936,1712,65,0
11937,2092,76,0
11938,925,28,0
11939,229,75,0
11940,1146,88,0
11941,400,73,0
11942,2196,75,0
11943,1979,62,0
11944,1451,73,0
11945,316,78,0
11946,1047,35,0
11947,392,95,0
11948,1874,31,0
11949,414,44,0
11950,1179,86,0
11951,240,89,1
11952,143,60,0
11953,1377,82,0
11954,1848,57,0
11955,1011,90,0
11956,61,64,0
11957,1230,34,0
11958,1251,65,0
11959,1991,45,1
11960,1009,28,0
11961,2108,66,0
11962,1072,23,0
11963,1297,24,0
11964,1576,42,0
11965,1746,46,0
11966,526,68,1
11967,713,97,0
11968,1764,74,1
11969,1996,38,0
11970,1949,14,0
11971,1406,72,0
11972,1724,40,1
11973,756,40,1
11974,1911,55,0
11975,172,96,1
11976,197,33,1
11977,2102,14,0
11978,882,81,0
11979,502,57,1
11980,649,88,0
11981,1668,21,0
11982,1772,54,0
11983,2075,50,1
11984,1290,89,1
11985,1084,50,1
11986,762,42,0
11987,84,59,0
11988,30,74,1
11989,860,31,0
11990,2002,9,0
11991,1468,19,1
11992,35,99,1
11993,1143,60,1
11994,775,12,1
11995,753,71,1
11996,1581,26,1
11997,783,67,0
11998,967,85,0
11999,1203,40,0
12000,2158,63,0
12001,978,53,0
12002,275,42,0
12003,1299,54,1
12004,1776,32,0
12005,2075,65,0
12006,326,90,0
12007,1232,28,0
12008,310,44,0
12009,1930,14,0
12010,1447,34,1
12011,1746,72,0
12012,1287,43,0
12013,566,48,0
12014,218,44,0
12015,903,15,0
12016,1659,28,0
12017,49,66,1
12018,175,31,0
12019,1435,4,0
12020,1044,83,0
12021,197,3,1
12022,1006,35,0
12023,1903,63,0
12024,565,10,0
12025,1801,61,0
12026,1584,43,1
12027,1397,73,1
12028,685,24,0
12029,592,55,1
12030,1704,72,1
12031,423,3,1
12032,1444,11,1
12033,288,54,0
12034,285,41,0
12035,2037,85,1
12036,1960,47,1
12037,1321,20,0
12038,2222,33,0
12039,1243,28,0
12040,468,76,0
12041,1761,89,0
12042,2140,16,0
12043,692,85,1
12044,1929,87,0
12045,769,87,0
12046,1221,6,0
12047,1920,76,0
12048,997,66,1
12049,848,73,1
12050,171,33,1
12051,2191,96,0
12052,1632,90,0
12053,1482,63,1
12054,619,67,1
12055,760,74,0
12056,168,52,1
12057,834,66,0
12058,1446,5,0
12059,1538,33,0
12060,1879,65,0
12061,1207,69,0
12062,207,74,1
12063,293,85,1
12064,1923,93,0
12065,258,68,1
12066,1203,13,0
12067,247,94,1
12068,197,93,1
12069,948,31,1
12070,87,20,0
12071,87,89,0
12072,206,7,0
12073,2236,98,0
12074,412,72,0
12075,106,74,0
12076,2124,88,0
12077,1599,16,0
12078,1425,71,1
12079,278,97,0
12080,1537,98,0
12081,1153,69,0
12082,1625,83,1
12083,1192,31,0
12084,107,50,1
12085,1635,59,0
12086,324,96,1
12087,2020,86,0
12088,1242,19,1
12089,1385,14,0
12090,255,9,1
12091,1969,94,0
12092,506,22,1
12093,639,30,0
12094,1213,45,1
12095,792,31,1
12096,161,19,0
12097,1267,44,0
12098,652,73,1
12099,945,80,0
12100,599,58,0
12101,2186,28,0
12102,2114,30,0
12103,82,91,0
12104,152,33,1
12105,1835,10,0
12106,1385,83,0
12107,555,3,0
12108,1405,15,0
12109,69,98,1
12110,60,66,1
12111,448,31,0
12112,215,86,1
12113,234,7,0
12114,2218,2,0
12115,233,0,0
12116,1242,70,0
12117,78,24,0
12118,1145,33,0
12119,984,21,0
12120,433,67,0
12121,1482,32,1
12122,5,54,0
12123,1877,21,0
12124,851,32,0
12125,2015,50,0
12126,1189,64,0
12127,437,83,1
12128,1821,68,1
12129,1996,96,0
12130,170,65,0
12131,501,95,1
12132,1067,55,0
12133,1832,34,0
12134,1866,29,1
12135,1371,96,0
12136,1954,27,1
12137,1922,86,1
12138,287,95,1
12139,493,22,0
12140,305,27,0
12141,666,90,0
12142,333,99,1
12143,672,22,0
12144,2002,35,0
12145,1401,94,1
12146,299,87,0
12147,410,92,0
12148,1296,64,1
12149,1359,99,1
12150,934,29,0
12151,977,39,0
12152,1822,69,0
12153,1106,10,0
12154,129,11,0
12155,267,73,0
12156,67,1,0
12157,1705,56,0
12158,1641,65,0
12159,1265,30,0
12160,1011,50,0
12161,1179,0,1
12162,24,37,0
12163,621,90,0
12164,323,24,0
12165,133,11,0
12166,4,87,0
12167,1907,94,1
12168,2061,3,0
12169,76,20,0
12170,755,4,0
12171,115,55,1
12172,968,91,1
12173,393,90,0
12174,1568,63,0
12175,685,47,0
12176,154,86,0
12177,331,60,0
12178,1936,91,1
12179,609,12,0
12180,933,28,0
12181,1112,21,0
12182,1063,49,1
12183,667,3,1
12184,279,16,0
12185,484,14,0
12186,1455,78,0
12187,1484,58,0
12188,837,99,1
12189,1645,40,0
12190,517,13,0
12191,842,70,0
12192,1834,52,0
12193,572,5,1
12194,110,35,0
12195,1280,6,0
12196,130,75,0
12197,2088,45,1
12198,2177,79,0
12199,968,86,0
12200,517,86,1
12201,1853,65,0
12202,1332,70,0
12203,961,60,1
12204,1558,82,1
12205,1595,5,0
12206,434,84,1
12207,609,38,1
12208,509,97,1
12209,42,21,0
12210,1373,30,0
12211,132,12,0
12212,1048,47,0
12213,376,91,0
12214,1038,87,0
12215,1391,29,0
12216,483,84,0
12217,346,95,0
12218,937,19,0
12219,1021,35,0
12220,6,6,0
12221,1603,62,0
12222,771,63,0
12223,458,3,0
12224,205,33,0
12225,1325,60,0
12226,1803,1,0
12227,560,66,0
12228,2036,54,0
12229,1736,21,0
12230,106,73,0
12231,1018,64,0
12232,1153,26,0
12233,862,45,0
12234,2112,67,0
12235,1527,36,0
12236,1493,79,0
12237,472,82,0
12238,1954,17,0
12239,286,43,0
12240,1583,3,0
12241,1291,12,0
12242,454,15,1
12243,1799,20,1
12244,1395,72,0
12245,805,31,0
12246,2,8,0
12247,2218,23,0
12248,222,69,0
12249,1628,57,0
12250,1492,81,0
12251,1989,6,0
12252,1747,43,1
12253,2082,73,1
12254,856,76,0
12255,2037,7,0
12256,1774,1,0
12257,1499,59,1
12258,1547,63,0
12259,708,53,0
12260,601,66,0
12261,1225,89,0
12262,1895,70,0
12263,531,31,1
12264,56,3,0
12265,8,18,0
12266,1743,91,0
12267,1101,82,1
12268,129,60,0
12269,1275,36,0
12270,1121,43,1
12271,713,74,0
12272,374,41,0
12273,2208,27,0
12274,1869,97,0
12275,1830,77,1
12276,1843,28,0
12277,1474,50,1
12278,358,90,0
12279,1024,84,0
12280,1584,11,0
12281,466,85,0
12282,769,88,1
12283,1060,81,1
12284,638,88,1
12285,51,49,0
12286,1175,51,0
12287,1337,41,0
12288,2097,40,1
12289,550,91,0
12290,1156,24,0
12291,1542,3,0
12292,1881,83,0
12293,1459,11,0
12294,546,82,0
12295,1628,78,0
12296,2134,72,0
12297,1706,76,0
12298,281,90,0
12299,1215,35,1
12300,2157,63,0
12301,2068,89,0
12302,1792,88,0
12303,1041,85,0
12304,1413,11,0
12305,2191,11,0
12306,257,92,0
12307,1784,37,1
12308,2144,85,1
12309,224,74,1
12310,1129,93,0
12311,496,62,0
12312,402,31,0
12313,430,66,0
12314,2039,46,0
12315,1093,56,0
12316,1367,38,0
12317,800,86,1
12318,2072,72,1
12319,1526,30,0
12320,1042,53,1
12321,207,33,0
12322,1471,76,0
12323,1970,76,0
12324,816,99,0
12325,66,60,0
12326,1053,42,0
12327,1370,37,1
12328,1060,15,1
12329,129,66,0
12330,1936,12,0
12331,1378,2,0
12332,285,0,0
12333,215,20,0
12334,481,92,0
12335,1941,28,0
12336,1352,1,0
12337,730,12,0
12338,1800,64,0
12339,415,92,0
12340,441,44,0
12341,1366,88,0
12342,741,10,1
12343,2198,56,0
12344,3,14,0
12345,1527,7,1
12346,1027,97,0
12347,956,94,0
12348,845,47,0
12349,718,21,0
12350,571,75,1
12351,1415,26,0
12352,943,80,0
12353,1679,77,0
12354,731,10,0
12355,1970,32,0
12356,257,96,0
12357,276,48,1
12358,45,77,0
12359,841,44,0
12360,857,86,0
12361,1167,45,0
12362,1422,6,0
12363,213,55,0
12364,754,41,0
12365,345,56,1
12366,1846,56,0
12367,1703,57,0
12368,1670,44,0
12369,210,84,0
12370,1755,53,0
12371,2198,91,0
12372,1381,66,1
12373,2116,60,0
12374,1641,20,0
12375,1086,91,1
12376,1829,2,1
12377,1459,25,0
12378,365,44,0
12379,1455,32,0
12380,1259,13,0
12381,573,2,0
12382,488,40,0
12383,1402,46,0
12384,374,24,0
12385,1140,21,0
12386,1846,77,1
12387,1093,11,0
12388,1871,66,0
12389,1345,25,0
12390,1739,7,0
12391,2182,79,0
12392,1896,50,0
12393,401,21,0
12394,848,49,0
12395,645,26,0
12396,1540,79,0
12397,549,56,0
12398,579,12,1
12399,808,30,0
12400,175,82,0
12401,472,13,1
12402,1330,36,0
12403,1527,24,0
12404,1977,5,0
12405,344,4,0
12406,1226,57,0
12407,379,7,0
12408,596,58,0
12409,407,88,0
12410,1796,12,0
12411,411,81,1
12412,1818,53,1
12413,2056,90,0
12414,1049,96,0
12415,1649,74,0
12416,1991,42,1
12417,1874,10,0
12418,9,61,0
12419,1570,81,0
12420,943,82,1
12421,941,79,0
12422,113,40,1
12423,440,73,0
12424,1868,36,0
12425,386,67,0
12426,2219,96,0
12427,105,9,0
12428,441,77,0
12429,1703,22,0
12430,146,8,0
12431,534,33,1
12432,903,9,0
12433,665,3,1
12434,1838,79,1
12435,67,76,1
12436,1316,39,0
12437,1435,20,1
12438,2175,94,0
12439,798,1,0
12440,828,1,1
12441,270,92,0
12442,1411,6,0
12443,327,29,1
12444,806,57,0
12445,1987,4,0
12446,197,59,1
12447,517,17,0
12448,1546,6,0
12449,2198,83,0
12450,174,41,1
12451,1887,40,0
12452,1140,7,0
12453,2143,12,0
12454,1741,64,1
12455,563,3,0
12456,113,11,0
12457,1974,82,1
12458,1125,16,1
12459,115,48,1
12460,1808,69,0
12461,1265,67,0
12462,927,80,1
12463,201,29,0
12464,1203,95,1
12465,2179,24,0
12466,1334,20,1
12467,1798,65,1
12468,35,54,0
12469,92,68,0
12470,73,66,0
12471,2118,75,0
12472,1090,78,1
12473,747,15,0
12474,1575,40,1
12475,988,24,1
12476,454,85,0
12477,2230,31,1
12478,1928,53,1
12479,1491,11,0
12480,510,97,1
12481,869,97,1
12482,552,76,0
12483,2236,9,0
12484,933,74,0
12485,1587,52,1
12486,1641,46,1
12487,174,65,1
12488,875,12,0
12489,813,21,0
12490,1640,91,1
12491,1321,73,0
12492,1749,50,0
12493,1544,2,0
12494,997,38,1
12495,1359,90,1
12496,1881,38,0
12497,1594,56,0
12498,324,56,0
12499,641,30,0
12500,1670,15,1
12501,851,14,0
12502,1603,20,0
12503,620,61,0
12504,1460,48,1
12505,1511,29,1
12506,1019,56,0
12507,194,53,0
12508,300,12,0
12509,1872,1,1
12510,1482,1,0
12511,1698,42,0
12512,1186,80,0
12513,399,82,1
12514,2219,64,0
12515,1164,14,0
12516,81,49,0
12517,1930,8,1
12518,1200,20,0
12519,1135,12,0
12520,579,30,0
12521,1888,0,0
12522,961,73,1
12523,1226,36,0
12524,1236,86,1
12525,817,88,1
12526,1716,67,1
12527,1482,77,0
12528,504,30,0
12529,835,39,0
12530,1210,97,0
12531,1169,13,0
12532,1616,23,1
12533,190,75,0
12534,1136,7,0
12535,1129,46,0
12536,624,27,0
12537,919,94,0
12538,1964,75,0
12539,1507,47,0
12540,106,9,0
12541,1910,62,0
12542,621,90,0
12543,661,30,0
12544,139,40,0
12545,1834,67,0
12546,1446,73,1
12547,1680,9,0
12548,412,37,1
12549,1691,6,0
12550,1664,85,1
12551,582,22,1
12552,659,68,1
12553,1345,17,0
12554,18,5,0
12555,1862,74,0
12556,2230,29,1
12557,1876,33,0
12558,224,68,0
12559,2229,40,0
12560,909,7,0
12561,1420,14,0
12562,931,9,1
12563,940,51,0
12564,1099,86,1
12565,507,99,0
12566,433,10,0
12567,122,90,0
12568,64,31,1
12569,827,51,1
12570,2077,33,0
12571,1957,49,0
12572,1628,93,0
12573,1145,98,0
12574,993,29,0
12575,1915,53,1
12576,373,71,0
12577,109,46,0
12578,1468,7,0
12579,357,54,1
12580,1689,88,0
12581,902,8,0
12582,468,59,0
12583,1503,40,0
12584,1354,25,0
12585,1760,56,0
12586,554,26,0
12587,186,91,0
12588,322,15,1
12589,1650,14,0
12590,2198,33,0
12591,851,36,0
12592,890,3,0
12593,212,61,0
12594,1354,31,0
12595,551,33,0
12596,2209,71,0
12597,869,83,0
12598,133,59,0
12599,1247,50,0
12600,1575,85,1
12601,2237,60,0
12602,1991,89,1
12603,829,65,0
12604,491,57,0
12605,2141,65,0
12606,464,4,0
12607,1884,3,0
12608,2197,94,1
12609,516,63,0
12610,940,10,1
12611,1387,25,0
12612,490,30,1
12613,1595,11,0
12614,1157,16,0
12615,807,47,0
12616,2011,45,0
12617,2110,7,0
12618,1197,52,0
12619,934,13,0
12620,757,91,0
12621,218,74,0
12622,446,44,0
12623,1575,34,1
12624,1065,40,0
12625,294,92,0
12626,1599,70,0
12627,338,79,0
12628,507,17,0
12629,1793,80,0
12630,1728,7,0
12631,367,53,1
12632,720,52,0
12633,2033,12,1
12634,1857,84,0
12635,1647,64,1
12636,590,36,0
12637,623,10,0
12638,1042,54,0
12639,1764,39,0
12640,1496,44,0
12641,1172,12,1
12642,1383,82,1
12643,658,24,1
12644,662,83,0
12645,1347,1,0
12646,1097,68,1
12647,1390,14,1
12648,2161,91,0
12649,1218,34,1
12650,2165,66,0
12651,1824,93,0
12652,2096,45,0
12653,1180,24,0
12654,1523,26,0
12655,51,21,1
12656,1245,88,1
12657,2026,85,0
12658,294,61,1
12659,874,36,1
12660,16,54,0
12661,1187,20,0
12662,1686,2,0
12663,575,70,0
12664,266,81,0
12665,2068,81,0
12666,541,77,0
12667,665,25,0
12668,1374,79,0
12669,119,81,1
12670,0,94,0
12671,192,40,0
12672,2130,97,1
12673,680,35,0
12674,1791,3,0
12675,1709,57,0
12676,318,11,0
12677,1371,61,0
12678,950,15,1
12679,2098,98,0
12680,691,29,0
12681,1979,59,0
12682,1155,8,0
12683,797,50,0
12684,114,96,0
12685,1558,9,0
12686,1266,44,0
12687,814,34,0
12688,1151,16,0
12689,2042,99,0
12690,1301,87,0
12691,883,10,1
12692,1486,79,0
12693,459,17,1
12694,1692,4,0
12695,1441,18,0
12696,425,8,0
12697,2143,25,1
12698,616,52,1
12699,522,20,0
12700,358,33,0
12701,489,53,0
12702,1102,65,0
12703,2177,63,1
12704,86,81,1
12705,29,27,0
12706,321,52,0
12707,563,45,0
12708,190,66,0
12709,4,19,1
12710,2137,20,0
12711,71,1,0
12712,1763,56,0
12713,111,92,1
12714,1451,75,0
12715,581,72,0
12716,2180,39,0
12717,1747,10,1
12718,607,79,0
12719,1522,83,0
12720,683,2,1
12721,2080,79,0
12722,1401,31,1
12723,4,24,0
12724,141,71,0
12725,1919,69,0
12726,1363,53,0
12727,1958,21,0
12728,1247,65,0
12729,305,66,0
12730,1013,8,0
12731,840,71,0
12732,2014,75,1
12733,1527,92,1
12734,1970,80,0
12735,442,84,0
12736,1966,41,0
12737,427,69,0
12738,1386,2,0
12739,846,29,0
12740,1198,63,1
12741,232,82,0
12742,1074,95,0
12743,2194,67,0
12744,2077,55,0
12745,493,77,1
12746,171,29,0
12747,734,89,0
12748,22,56,0
12749,1060,90,0
12750,476,52,0
12751,142,41,0
12752,592,36,0
12753,558,32,0
12754,472,53,0
12755,233,93,0
12756,2003,27,1
12757,1279,35,0
12758,2110,70,0
12759,338,42,0
12760,835,16,0
12761,1358,61,1
12762,313,14,1
12763,379,80,0
12764,2218,5,0
12765,1288,78,0
12766,1339,66,0
12767,734,78,0
12768,283,69,0
12769,2117,45,0
12770,1029,89,0
12771,996,70,0
12772,1193,82,1
12773,2200,90,0
12774,585,28,1
12775,823,80,0
12776,1310,51,0
12777,2122,24,0
12778,276,0,1
12779,1494,18,0
12780,695,79,1
12781,1241,45,1
12782,455,81,0
12783,591,67,0
12784,1816,48,0
12785,128,47,0
12786,619,36,0
12787,1420,37,1
12788,91,9,1
12789,1954,8,1
12790,2191,68,1
12791,211,92,1
12792,1324,98,1
12793,589,23,1
12794,1793,39,0
12795,1570,77,0
12796,1485,31,0
12797,2109,37,1
12798,1042,70,0
12799,2236,14,0
12800,1998,22,0
12801,927,68,1
12802,1015,65,1
12803,1257,99,0
12804,486,16,0
12805,2089,17,0
12806,1111,86,0
12807,920,9,1
12808,297,69,0
12809,447,99,0
12810,678,44,1
12811,209,99,0
12812,690,89,1
12813,1563,44,1
12814,2199,49,0
12815,390,81,0
12816,1795,65,0
12817,985,53,1
12818,764,45,0
12819,1118,35,0
12820,454,70,0
12821,1171,54,1
12822,345,48,0
12823,1712,11,1
12824,1421,77,0
12825,860,7,0
12826,2069,75,0
12827,524,50,0
12828,1987,34,1
12829,1607,77,0
12830,1006,45,1
12831,62,13,0
12832,1350,69,1
12833,1631,99,1
12834,2116,75,0
12835,1390,42,1
12836,783,46,0
12837,399,17,0
12838,1784,91,0
12839,2009,35,1
12840,1689,97,0
12841,1975,78,0
12842,1379,17,1
12843,893,32,1
12844,691,99,1
12845,1974,63,1
12846,927,40,0
12847,1793,88,0
12848,2150,10,1
12849,1899,18,0
12850,2222,87,0
12851,1260,81,0
12852,718,61,0
12853,270,72,0
12854,974,71,0
12855,1123,23,0
12856,1854,95,0
12857,1380,47,1
12858,1768,31,0
12859,966,43,0
12860,509,8,0
12861,272,33,0
12862,1871,14,0
12863,1464,56,0
12864,733,37,1
12865,64,99,0
12866,858,16,0
12867,2218,33,1
12868,1470,81,0
12869,1226,99,1
12870,499,50,1
12871,1435,68,0
12872,739,28,1
12873,254,84,0
12874,627,31,0
12875,223,32,0
12876,578,61,0
12877,637,59,0
12878,69,42,0
12879,679,57,0
12880,122,77,1
12881,1832,45,1
12882,283,74,0
12883,1890,0,0
12884,1363,0,0
12885,1025,67,1
12886,822,50,1
12887,2135,90,0
12888,45,32,0
12889,919,37,0
12890,823,83,0
12891,798,70,0
12892,1663,95,0
12893,1156,34,0
12894,1510,16,0
12895,2232,5,0
12896,1944,31,0
12897,697,15,1
12898,1948,43,1
12899,886,64,1
12900,2182,67,0
12901,34,75,1
12902,1137,9,0
12903,1280,25,0
12904,1550,6,0
12905,1876,31,1
12906,846,44,0
12907,1995,6,0
12908,978,51,0
12909,1321,38,0
12910,1825,98,0
12911,1431,79,0
12912,1634,45,1
12913,430,11,0
12914,369,71,1
12915,23,47,1
12916,1530,95,0
12917,959,85,1
12918,1601,84,1
12919,1124,90,0
12920,921,24,0
12921,1172,48,0
12922,587,98,0
12923,1055,76,0
12924,436,52,0
12925,1872,54,0
12926,745,69,1
12927,647,16,0
12928,2212,68,1
12929,261,2,1
12930,5,30,0
12931,1996,82,0
12932,1259,21,0
12933,1727,3,1
12934,17,97,0
12935,84,68,1
12936,1889,77,1
12937,1942,28,0
12938,241,31,0
12939,1071,3,1
12940,316,66,0
12941,2121,4,0
12942,1860,14,0
12943,730,95,0
12944,668,31,0
12945,573,66,0
12946,1410,73,1
12947,1564,35,0
12948,598,98,1
12949,1579,49,1
12950,1606,49,1
12951,1752,88,0
12952,323,35,0
12953,296,47,0
12954,1763,92,0
12955,299,28,0
12956,1088,30,0
12957,153,46,1
12958,2079,88,1
12959,1695,6,0
12960,383,66,0
12961,283,99,1
12962,2035,40,0
12963,1363,60,0
12964,609,21,0
12965,1711,52,0
12966,1792,27,0
12967,1068,41,1
12968,68,40,0
12969,980,26,0
12970,61,8,0
12971,862,63,0
12972,11,37,0
12973,1973,23,0
12974,1078,56,0
12975,1753,82,1
12976,609,52,0
12977,1666,75,0
12978,2152,4,0
12979,1232,42,0
12980,285,47,1
12981,1205,37,0
12982,330,72,0
12983,1674,26,0
12984,1827,47,0
12985,380,75,1
12986,851,42,0
12987,1761,61,1
12988,411,3,0
12989,1725,44,0
12990,1211,75,1
12991,1356,43,0
12992,105,72,0
12993,201,20,0
12994,1549,96,0
12995,910,36,1
12996,47,17,0
12997,955,40,0
12998,115,88,1
12999,1001,39,0
13000,1637,59,0
13001,504,50,1
13002,958,24,0
13003,253,88,0
13004,1821,62,0
13005,2136,72,0
13006,1503,97,1
13007,1463,95,0
13008,931,88,0
13009,125,6,1
13010,1185,18,0
13011,1618,42,0
13012,1873,94,0
13013,122,64,1
13014,1726,34,0
13015,485,41,0
13016,277,50,1
13017,17,18,1
13018,1133,86,0
13019,362,4,1
13020,1679,68,1
13021,1859,43,0
13022,1019,94,0
13023,1266,34,1
13024,982,68,1
13025,13,58,0
13026,3,46,1
13027,275,45,1
13028,1357,67,0
13029,1105,90,1
13030,2034,91,0
13031,204,84,1
13032,1455,48,0
13033,1642,8,0
13034,1455,8,0
13035,268,23,1
13036,1597,0,0
13037,576,28,0
13038,1391,29,1
13039,99,64,1
13040,1677,12,0
13041,92,78,0
13042,1011,5,0
13043,1466,84,0
13044,1118,47,0
13045,574,3,0
13046,2056,78,0
13047,1261,87,1
13048,519,93,0
13049,147,72,0
13050,383,96,1
13051,229,10,0
13052,862,51,0
13053,680,44,0
13054,655,50,1
13055,2196,86,1
13056,1661,78,0
13057,638,80,0
13058,1451,58,0
13059,1552,90,0
13060,271,2,0
13061,154,18,0
13062,1553,76,0
13063,711,0,1
13064,1775,15,0
13065,816,92,0
13066,836,10,0
13067,422,75,0
13068,1003,76,1
13069,1971,33,0
13070,19,34,0
13071,317,20,0
13072,1513,23,1
13073,99,19,1
13074,1271,11,1
13075,1193,79,0
13076,1241,45,1
13077,1089,19,0
13078,309,87,0
13079,1651,20,0
13080,1631,72,0
13081,1521,52,1
13082,1092,83,0
13083,2175,50,0
13084,1715,61,0
13085,418,37,1
13086,1375,77,1
13087,543,85,0
13088,132,89,0
13089,2054,37,0
13090,1796,91,0
13091,551,24,0
13092,2179,42,0
13093,1823,26,0
13094,1758,97,1
13095,1499,43,0
13096,99,3,0
13097,2071,44,1
13098,1206,51,0
13099,227,97,0
13100,1568,65,0
13101,1376,63,0
13102,1783,15,0
13103,1411,39,0
13104,161,45,1
13105,1442,90,0
13106,1726,73,0
13107,2212,1,0
13108,1092,77,0
13109,554,56,0
13110,1700,76,0
13111,1879,84,0
13112,1697,17,0
13113,2097,17,0
13114,40,5,0
13115,449,77,1
13116,683,22,1
13117,1777,18,0
13118,2159,17,0
13119,1893,33,0
13120,1049,58,0
13121,365,9,0
13122,908,33,1
13123,314,70,0
13124,152,70,0
13125,1937,23,0
13126,1101,9,0
13127,116,94,0
13128,1593,25,1
13129,780,65,0
13130,2025,45,1
13131,1885,14,0
13132,572,7,1
13133,2213,85,0
13134,1712,70,1
13135,1559,49,0
13136,19,5,0
13137,438,83,1
13138,747,34,0
13139,1428,91,0
13140,454,30,0
13141,2235,45,0
13142,740,63,0
13143,1169,85,1
13144,1808,67,0
13145,1499,86,0
13146,2128,19,0
13147,1144,77,1
13148,114,50,0
13149,1308,80,0
13150,128,4,0
13151,1326,40,0
13152,2125,96,1
13153,1375,17,0
13154,758,23,0
13155,980,30,0
13156,713,84,0
13157,1599,19,1
13158,1786,40,0
13159,11,47,0
13160,1562,69,0
13161,345,32,0
13162,123,91,1
13163,766,1,0
13164,730,25,0
13165,816,56,1
13166,680,99,0
13167,913,34,1
13168,11,17,1
13169,1357,42,0
13170,1216,38,0
13171,739,41,0
13172,1916,19,1
13173,61,52,0
13174,2229,70,0
13175,276,24,0
13176,2167,84,0
13177,1373,35,0
13178,442,12,0
13179,227,19,1
13180,1705,73,0
13181,582,28,1
13182,1684,31,1
13183,428,21,0
13184,1766,55,0
13185,919,11,1
13186,1759,37,0
13187,2141,65,0
13188,1864,11,0
13189,153,59,0
13190,878,50,0
13191,1290,6,0
13192,1483,50,0
13193,2213,35,0
13194,401,7,0
13195,1680,6,0
13196,928,30,1
13197,1086,16,0
13198,427,61,0
13199,2213,67,0
13200,1241,5,0
13201,702,81,0
13202,346,53,0
13203,1506,61,0
13204,272,85,0
13205,158,73,0
13206,1451,42,0
13207,1466,46,1
13208,633,74,0
13209,1607,68,0
13210,338,14,0
13211,361,23,0
13212,281,78,0
13213,1339,46,1
13214,1314,23,0
13215,187,37,0
13216,396,95,0
13217,2033,55,0
13218,461,44,1
13219,181,2,0
